Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Tss
-0.13841021307403495,0.1289656796363054,-0.3108327854998179,0.07742003215398113,-0.15199965925002676,-0.006489081661476964,1
0.3241619287158307,-0.23548674315911206,-0.2969375022641278,-0.37127075354418854,-0.12006801532931659,0.02470453932597778,1
-0.11518184972779698,-0.07298939603000884,-0.214218261060349,-0.11044682880871244,-0.10333027338966777,-0.05514305649497579,1
-0.10620304441155945,0.09725124690284521,-0.15508033703839944,-0.12168739404447547,-0.10355610984567269,-0.031777647620024954,1
-1.145898508288751,0.3547332326754295,0.014143239323663164,0.054649722554201655,-0.031552877096740976,0.03421478953574418,1
-0.4158832909670464,0.38792045682872545,0.051991383749351,0.1392965228428638,0.019191420914891462,-0.0785497792849257,1
0.5406186946066174,0.011093872410951819,-0.10326590485978021,-0.13087647456925147,-0.09439192213565831,0.02569573630082754,1
-0.13749311054747665,-0.25638926039231424,-0.20376760071363062,0.08630193749572353,-0.26011793340242567,-0.08955952270431612,1
-0.7766225155257798,0.026976743362724646,-0.025510939459266253,0.1671949683935048,0.025901204748820898,-0.05879875209247706,1
-0.7741314724339077,-0.07694807064647947,-0.024741740987605274,0.1443874901266314,0.16830499247497738,-0.07677803590348692,1
-0.3769561652503034,0.23187923746767025,-0.3240319762387184,-0.16943594158149963,-0.19785207563481216,0.008071586632890945,1
0.2583136083680597,0.19951001307570443,-0.37096333316985786,-0.369102142728436,0.14089155411612606,-0.005079644649319672,1
-0.810321797029314,-0.10411947237443411,-0.12786274857725075,0.29686449818306837,-0.025682303160908113,0.11226507728855728,1
-1.0026531777426646,-0.2354200130240366,-0.20580788534719607,0.02890987599682971,0.1083167695031132,-0.08161364625837274,1
-0.2011875661093843,-0.22099665841226784,0.12032296185027651,-0.08327017718738562,-0.22730087634106338,0.24280794741274728,1
-0.7056465789376144,-0.284875873777802,-0.14810064920057867,0.36044208379956716,-0.018435872953935385,0.11294626764801048,1
-0.6239225348834007,-0.1886884269281548,-0.059140217723610014,0.3102492580644233,-0.01479299799448814,0.17624009430320908,1
-0.009361880121957862,0.5150615195432156,-0.23229776950419173,0.02498558318285227,-0.0461241735877317,0.06997370217065162,1
-0.8808428708374776,0.301581019530223,-0.06959454969031437,-0.23512708830029075,-0.008335145448448081,-0.058850719696751666,1
-0.407152929722595,0.2390977916510211,0.17985962249674925,0.056267510928890645,0.08739847227425404,-0.03386724276915169,1
-0.4191004051003705,0.21515462906557076,0.34890305593585597,0.29258148970924813,0.026229842303102355,0.014739756235415732,1
-0.7573973661364567,-0.3090961260391043,0.02452122923378081,0.3866303847170656,-0.1853444399632909,-0.07098742284891343,1
-0.41135155133292794,-0.046762371555675794,-0.19821265382720513,-0.07815791517137752,-0.09296031949317349,-0.020717364971735517,1
0.27913630386637933,0.48361095438967816,-0.01176766439074214,0.14398804724914063,-0.03756324295001561,0.19116700681279475,1
0.2704737282560306,0.19460791703265792,-0.17534786560079377,-0.2947573377215097,-0.022731382992985997,0.09323803807820263,1
-0.17889943975617217,0.12345803021383313,-0.3302784882784369,0.05253061325158147,-0.04170745230625002,-0.010247736881643762,1
0.13943456198462517,-0.07729053644596919,0.046610012634134404,-0.08197183986272066,0.06226468529908771,0.03552039006858893,1
-0.031896399677119165,0.18363760929555645,-0.1848722027408315,-0.0007236286529872359,0.12124841282283667,0.10537200977895289,1
0.10539658926890556,0.1749777940849846,-0.19088913540384886,-0.1433110364626539,-0.1917250567203041,-0.1038493907480423,1
0.03489017992364091,-0.01604209203163353,-0.28318280212503466,0.365187140001413,-0.2265969786738582,0.14162071666543147,1
-0.15776246152803802,-0.07388764846885176,-0.3086135064437839,-0.3477821468006145,-0.012025492394015961,-0.14664676346239797,1
-0.36332633421735977,0.5304161108172561,-0.14628244128672607,0.0007889237203616509,0.015057208330828915,0.2159173274603233,1
-0.4035714816133389,-0.09650587600415886,-0.18124924393986874,-0.19610761160100412,-0.16431506017937042,0.011113798589477116,1
-0.8271062431208539,0.0812462655593949,-0.1327566421724537,-0.03259282014977671,-0.06545557203877124,-0.08970918300114183,1
-0.20130587254895474,-0.040248726356824936,-0.14096880574132595,-0.2112958949164757,-0.0040146631445731945,0.032537450136650825,1
-0.5593518322315297,0.13008408252099848,-0.15541484504548572,0.39771228857438723,-0.035006386035138067,-0.12590522306680646,1
-0.7027142036758074,-0.20375268201119434,0.3588866729509375,-0.13669751871230526,0.12935338619291492,0.08717661699064551,1
-0.40739825150698034,0.40227690792857085,0.13260439175399769,-0.018902278773730782,0.025274402474532526,-0.18066640640095258,1
0.19324587015688705,-0.15660152420411147,-0.1036374613432719,-0.19397488142811073,-0.1761738068530246,0.09049137594014325,1
-0.5153560437491806,0.30005149521317254,-0.16752337680837182,0.13692509967897942,0.12910732928590113,0.04115597445002996,1
-0.3234303360788405,0.09283737344239018,-0.11122196563583485,-0.16015480422201184,-0.21894476840445842,-0.042362673262819894,1
-0.7834351000231272,0.4746201157266273,0.247463123651272,0.0089733560725376,0.12874444734319507,-0.0693732632500306,1
0.20023853544488257,0.23931216350443082,-0.18643211217828556,0.12824770602092908,0.03175812265323921,-0.08131417609050251,1
-0.8475428067626348,0.38611849908900153,0.02723088505090849,0.24461008969788908,0.03711450200326136,0.058048688098890286,1
-0.1387372598474187,0.19351920126256064,-0.41732033394499474,0.03402115774852105,0.11396933013074144,0.08213161590007852,1
-0.8731801147503366,-0.2274051175338942,-0.13684952787725882,-0.41391066054950576,0.1104679936614406,0.04487438140740086,1
-0.8530877753820794,0.2723930119015218,0.011548827766804775,-0.04123314567759228,0.04320800816971508,0.1033324358372888,1
-0.35453358272077706,0.07129655536235782,-0.4364640403655433,-0.12402830713698781,-0.22213821368960235,-0.08717662600458034,1
-0.3382785334960625,-0.04567107524815589,0.18252845039868618,0.03656645141358346,0.08558716263975412,0.07314472012352857,1
-0.2638430427334529,0.06909602834534606,-0.08228917212291843,-0.44854386630315685,-0.17517347504489988,-0.052538511431907166,1
-1.0760065394847174,0.031387978450262304,-0.05761670040195407,0.13612243162403703,-0.030618795826493787,-0.0446531909898541,1
-0.5721079839107116,-0.16308182695767315,-0.04464040844716699,0.3020526825099678,-0.17407027597451075,0.13875475091332662,1
0.011080207957576683,0.13144367382123417,-0.0757901293198474,-0.17586381295215894,-0.03924849907052838,0.16878845506859882,1
-0.03856522417351156,0.24762823717309085,-0.19380307993807164,-0.07121354275110052,-0.01917033879575087,-0.028349831426269397,1
-0.5200425725709356,0.13831871061519,-0.13686899973565597,0.15666681068078261,-0.025153242849205667,-0.03966725263718472,1
-0.19308288317565153,0.5733911265866559,-0.022462918606859346,0.2407965708923565,-0.09839391485734855,0.1166231701912382,1
-0.23876240528769815,0.2384981140682092,0.16000840996332785,-0.018566575047440192,0.12718853372678232,0.1856998559888209,1
-0.32277005640982476,0.13002042362483363,-0.216677150200536,0.18697007849858555,-0.07325911058615146,-0.08325419840865506,1
-0.3018780750303846,0.1452613444262808,-0.06465268366974995,0.29706499030518346,-0.07220592990158323,-0.12043172315767356,1
-0.5446375459216524,-0.01861495723474969,-0.042084379353796546,0.05757407886041759,-0.18087175769111855,-0.03520854330571308,1
-0.8609489632180588,0.37009031539755527,-0.1168424530347217,-0.2171561113935688,0.14832130502464966,0.010084890822178822,1
-0.27100139796663036,-0.2030678102280029,-0.2692041742935859,-0.09861481212673756,0.007327149674722521,0.048676386186241864,1
-0.5874947433776168,0.2636622429644856,-0.07116484218867467,-0.043141023720538275,-0.022964402427802993,0.015354954236612227,1
-0.6697139747300875,0.3364222428865481,-0.05775213590789752,-0.04302872500866914,-0.06007601765979598,0.14507587895528046,1
-0.41165538686211933,-0.015026970898037277,0.11466183445196391,0.4573138900020508,-0.1452084025819516,0.0889980254462162,1
-0.42258366358508104,-0.004561873858350423,-0.24897716115191765,0.0986120612183653,-0.08866584343227364,-0.026893745435426282,1
-0.47927142795632754,-0.024518592639844596,0.04339648025177961,-0.031744874990234144,-0.1599633544776501,0.09773837883776755,1
-0.3981969246086469,-0.07847204411564483,-0.039169419625404586,-0.032474382585721225,-0.09822098367258267,0.1263439886230854,1
-0.7750814696480448,-0.12296102347791618,0.08253259140095538,0.15547225425471675,0.19082231006629874,0.07153584822103287,1
-0.39586486657890757,-0.21426199742819552,-0.324736484444262,-0.15559580452649485,-0.1816943779365311,-0.09145627342608771,1
-0.2069988684809406,0.3817855106417828,-0.08636298472705556,0.1156130833998434,-0.06761537597535258,-0.04904853860247421,1
-0.4008186846462017,0.06524253120783616,-0.3348066034554717,-0.2564657461045372,0.10272062827637915,-0.03885010960077738,1
-0.5231741470243023,-0.0025031493866542187,-0.4996931359375874,-0.14617353595576382,-0.11737570304504982,-0.03745676289437977,1
-0.6205138456663628,-0.056253771201424954,-0.049914915758290664,0.2867936438011329,-0.08334056707983772,0.10307653654856415,1
-0.6096466974069548,-0.29244527731229397,-0.3657997723635212,0.3279255033723442,-0.2126343786448869,0.00900385996995794,1
-1.024884546516886,0.1680160973374651,-0.05695880080672401,-0.055660498290838745,0.07974553496154911,0.023432992932597166,1
-0.5010837541364135,0.13108393427289206,-0.08059821417124564,0.4161655494827009,0.05984074454390684,-0.16308311302067927,1
0.06041730966569776,-0.1152209922190047,-0.32625532430037013,0.31848969596750165,0.013423900978447853,0.026069093950987512,1
0.1287922391349269,0.0351111257986793,-0.1347491114402638,-0.06248355858882171,-0.1294796153421871,0.07675190202555936,1
-0.3220362102859761,0.02167772249349631,-0.1785936897575337,0.20417771310367777,0.05997521590146394,0.1255369830345784,1
-0.684475409024815,0.1243352934585409,-0.28586895461214595,0.0517085836774692,0.09528290965321755,-0.05525943550799773,1
-0.6711116223463329,0.3502496543317109,-0.12435283673386249,-0.26965095882485823,0.029513780845919692,-0.06682302876838256,1
-0.47102042261735627,0.32643625858020214,0.0021544179198511025,0.03563133639589438,-0.0884710309748866,-0.024606520018368192,1
0.2045436820220021,-0.5106569987191157,-0.1407124733952933,0.20514193625463825,-0.12699048612661476,-0.04941266193040224,1
-0.7149625741522355,0.17673302043820183,-0.0029491509549636943,0.13575454017458777,-0.14785863851710973,-0.0648314204591312,1
0.10762870622650482,0.4025983386756611,-0.22413978086270112,-0.10718852238152358,-0.16071960532278623,-0.18387484434934173,1
-0.5675591523654614,0.00754240050490681,-0.04467040825092447,-0.1757499157682167,-0.1286452681056326,-0.09578156557298906,1
-0.3170851992516303,-0.07062508654443628,-0.1998800622009167,0.3206728143936141,0.08539622720379735,0.0239278357692159,1
-0.6526353139972695,0.21160576043670848,0.018952988943536277,0.11703723303925385,-0.06128356445467266,0.05231709322456675,1
-0.6038255137199545,0.23644802545269594,0.07379308685313442,0.07387515442371988,-0.038577559307925315,-0.18525736047289726,1
-0.1388073510342003,0.4022981918789761,-0.2865026587777694,-0.16654558008216183,-0.05453740743192815,-0.04577687798750543,1
0.03767003323807552,-0.15546165084261415,-0.005861879648958325,-0.3502094598119664,0.03711011642365978,-0.05028726946591256,1
-1.1410488188050496,0.14116881820005925,0.032176951267623335,-0.022228100846759226,0.003366347499141716,0.053152113175546675,1
0.008660377190187075,0.09118998982671313,-0.3322703849915651,-0.1961835681402455,0.04044774831553193,-0.04952752051714154,1
-0.7804996677327927,0.154310811957335,-0.3267857744138477,-0.02417450420747882,-0.12006646831927538,-0.04853081704961581,1
-0.8584646576254312,-0.07675777286778078,-0.018152434488680043,-0.065234715657463,0.013762085566399875,0.06490124219775745,1
-0.43818709116316606,-0.014506919731378042,-0.02172000123799633,-0.13606028921544772,-0.02961822813063055,0.05445645113943536,1
-0.1897629795697243,0.3843518153596514,-0.016884968548706553,-0.2679280899146345,0.11151827471445216,0.09297035594527335,1
-0.10715323713811545,-0.5227160431738119,-0.06702891881054461,0.152140530035702,0.09456382336352243,-0.05190356642928763,1
-0.5649400684222745,0.060997265035513976,-0.10337565528831574,0.00536323973545624,-0.17317117089807116,-0.0070673800919942645,1
-0.02067329601863571,-0.1324200560225717,0.33003507134807203,-0.0320436075431961,-0.0066307383635719735,0.007705034658213674,1
-0.9525494098569478,0.0316201298919889,0.0441128808501928,0.33012989755423877,0.023092428368912284,0.14106654869137203,1
-0.9341727008552463,0.1959332279953822,-0.34220887036258896,0.04462949422537996,-0.06359576730570575,-0.13089971537330192,1
-0.2708307418853209,0.33328129661409867,-0.1023770095182633,-0.3085747417595451,0.0074752437621780415,0.07592626910226938,1
-0.8287197933524806,0.25751073764202975,-0.06523648631039815,-0.1303302299310804,0.015168795287063988,0.04070080998449755,1
-0.034139727928047925,-0.28447832541014373,-0.38269968412630806,-0.1446620810748382,-0.023879729480917166,-0.02913477131179898,1
-0.8765015533086045,0.25665395773856864,-0.13070885455521525,-0.022825588123157856,-0.11326771003559345,0.08036647195336653,1
-0.18997671573888514,0.02747967512670445,0.054626797634644085,-0.07933149431176134,0.007497471640425067,0.11548264088583199,1
-0.29895710001781306,-0.12762506917338157,-0.0021726834069600133,0.2984466557380821,-0.020589399772762654,0.002028322989132369,1
-0.5921248806897388,-0.2088387540570296,-0.06977072010585497,-0.2179038637621627,0.1731416818007645,0.11710272467598158,1
-0.28847557657888506,-0.1879244311200289,-0.010512490472977162,-0.5311686278312708,-0.09114374687038138,0.13320641135718583,1
-0.5228464006074155,-0.07397396378184812,-0.04977003864469,-0.1543647300513115,-0.07557743373487597,0.10383520957485375,1
-0.4934322510171247,0.3541643342516373,0.06888227555354237,0.22189760670051467,-0.09130563021800436,-0.005332002376521851,1
-0.8132006792298172,-0.07207835406617726,-0.34002861483563024,-0.03531865656484582,0.009976847731900159,0.07381530292802187,1
-0.3035405563990344,-0.047423518007554726,-0.21010494217932027,-0.03905850821163303,-0.17478239822273278,-0.07488765986068123,1
-0.5357705478851956,0.04244658688373169,-0.11228790784245411,0.10645245297191208,-0.1573667285890085,0.022890610242496053,1
-0.7383779943188821,0.13003411737931686,-0.214454113075087,-0.0014083948832459108,-0.0890206032974933,-0.03946064722954824,1
-0.7620433122930392,0.268864372738495,-0.18196179484824362,0.004745112136303603,0.045630975871140095,0.0780595633116065,1
-1.1170705705353208,0.0530517500410614,-0.07762397513171136,0.21743221093342577,0.1398296946847356,-0.06723442448979865,1
-0.18047729546202612,-0.3481943222117071,-0.2292100889829351,-0.19668969893782254,-0.06640586462229656,0.07356486684830602,1
-0.28898699461613286,0.09018032304979823,-0.16749388886965932,-0.16634903753646196,0.14772480350052872,0.01589461037108484,1
-0.5473216953166429,0.09143031962254607,-0.20643495381277516,0.04014623516986948,0.07647274397259234,-0.056650959149501384,1
-0.7171130447977233,0.025565614871318816,0.014892186646981845,0.11901647361507012,0.1288363137606373,0.06956452665940785,1
-0.5018149240011408,-0.19270219332482358,-0.26932690093780187,0.06224466261679553,0.004981162946488846,-0.025803464206074156,1
-0.2656620828116943,-0.059765789377428734,-0.05839697054984644,0.034516844541372306,-0.11654131955548304,0.02450818260827556,1
0.1723312462149572,-0.0732374336846218,0.11902875921453662,-0.06698492094093604,0.08028641393342446,0.0005908528980099123,1
-0.41727269768373737,0.16161129092300994,-0.28528142124716965,-0.08877301235150234,-0.1161305850397498,0.007440178780301232,1
-0.5968985807778758,0.3509074916095503,-0.10741873946953186,-0.03582200684672254,-0.040396787781939295,-0.1822646715970362,1
0.10273739058977839,0.16861600870818935,-0.26166318069322136,-0.01566104104980533,-0.219153715645083,0.0255217928585041,1
-0.3468090162210423,-0.1581388140974355,0.027493726447537777,0.11598045528270023,-0.06693277434786403,-0.0062542310569431835,1
0.3642864537801577,-0.257329002063967,0.17160142367591072,0.08170416256066132,0.122495735745266,-0.054022476992668,1
-0.32491576705103586,0.07545138521751725,-0.10681470831378577,0.07083609465623128,-0.04073138620097084,0.03567818870253521,1
